"Hugo_symbol" "lengths"
"ATP6V1E1" 36686
"ATP6V1E2" 30730
"ATP6V1F" 2991
"ATP6V1G1" 11110
"ATP6V1G2" 2298
"ATP6V1G3" 17723
"ATP6V1H" 127768
"ATP7A" 139739
"ATP7B" 79461
"ATP8A1" 248732
"ATP8A2" 653877
"ATP8B1" 157396
"ATP8B2" 25779
"ATP8B3" 30208
"ATP8B4" 323613
"ATP8B5P" 76274
"ATP9A" 171876
"ATP9B" 309106
"ATPAF1" 33388
"ATPAF2" 24109
"DPH6" 328837
"ATPIF1" 2014
"ATRIP" 20935
"ATRNL1" 855634
"ATRN" 180100
"ATRX" 281357
"ATR" 129558
"ATXN10" 173509
"ATXN1L" 11352
"ATXN1" 462378
"ATXN2L" 14189
"ATXN2" 147462
"ATXN3L" 1752
"ATXN3" 48069
"ATXN7L1" 272998
"ATXN7L2" 8899
"ATXN7L3B" 7595
"ATXN7L3" 6356
"ATXN7" 140318
"ATXN8OS" 32540
"AUH" 148154
"AUP1" 3054
"AURKAIP1" 1786
"AURKAPS1" 1536
"AURKA" 22948
"AURKB" 6036
"AURKC" 5233
"AUTS2" 1195031
"AVEN" 223092
"AVIL" 21328
"AVL9" 93237
"AVPI1" 10010
"AVPR1A" 8442
"AVPR1B" 10452
"AVPR2" 4541
"AVP" 10965
"AWAT1" 7172
"AWAT2" 9428
"AXIN1" 67786
"AXIN2" 33085
"AXL" 42544
"AZGP1" 9301
"CEP131" 33394
"AZI2" 28231
"AZIN1" 37898
"AZU1" 4181
"B2M" 7385
"B3GALNT1" 21586
"B3GALNT2" 63827
"B3GALT1" 577796
"B3GALT2" 7883
"B3GALT4" 1702
"B3GALT5" 60197
"B3GALT6" 2804
"B3GALTL" 132301
"B3GAT1" 33738
"B3GAT2" 100381
"B3GAT3" 6690
"B4GAT1" 2255
"B3GNT2" 28616
"B3GNT3" 18748
"B3GNT4" 5271
"B3GNT5" 20184
"B3GNT6" 7575
"B3GNT7" 5454
"B3GNT8" 3665
"B3GNT9" 2894
"B3GNTL1" 109696
"B4GALNT1" 9830
"B4GALNT2" 56493
"B4GALNT3" 103570
"B4GALNT4" 12618
"B4GALT1" 63259
"B4GALT2" 11969
"B4GALT3" 13697
"B4GALT4" 29165
"B4GALT5" 80933
"B4GALT6" 102424
"B4GALT7" 10228
"B9D1" 43218
"B9D2" 10117
"BAALC" 89580
"BAAT" 24589
"BACE1" 31049
"BACE2" 114370
"BACH1" 62974
"BACH2" 370380
"BAD" 14876
"BAG1" 12237
"BAG2" 17507
"BAG3" 26439
"BAG4" 36446
"BAG5" 6270
"BAGE2" 78083
"BAGE" 1873
"BAHCC1" 70900
"BAHD1" 28480
"ADGRB1" 95360
"ADGRB2" 37235
"ADGRB3" 754224
"BAIAP2L1" 109440
"BAIAP2L2" 26055
"BAIAP2" 82303
"BAIAP3" 15796
"BAK1" 7744
"BAMBI" 5411
"BANF1" 2070
"BANF2" 42197
"BANK1" 284330
"BANP" 128102
"BAP1" 9026
"BARD1" 84038
"BARHL1" 7646
"BARHL2" 5763
"BARX1" 3728
"BARX2" 77042
"BPIFA4P" 16857
"BASP1" 60022
"DDX39B" 11777
"PRRC2B" 70101
"PRRC2C" 108015
"PRRC2A" 17065
"BAG6" 21872
"GPANK1" 5055
"ABHD16A" 16369
"BATF2" 9026
"BATF3" 13526
"BATF" 24523
"BAX" 6973
"BAZ1A" 122629
"BAZ1B" 81887
"BAZ2A" 41220
"BAZ2B" 397130
"BBC3" 12176
"BBOX1" 87104
"BBS10" 3941
"BBS12" 44506
"BBS1" 22963
"BBS2" 49692
"BBS4" 52297
"BBS5" 27161
"BBS7" 46168
"BBS9" 507994
"BBX" 288377
"BCAM" 12362
"BCAN" 17411
"BCAP29" 43310
"BCAP31" 24254
"BCAR1" 39826
"BCAR3" 285478
"BCAR4" 9002
"BCAS1" 127227
"BCAS2" 14058
"BCAS3" 714980
"BCAS4" 82842
"BCAT1" 139077
"BCAT2" 15965
"BCCIP" 30149
"BCDIN3D" 7063
"BCHE" 64519
"BCKDHA" 27184
"BCKDHB" 362478
"BCKDK" 9270
"BCL10" 10856
"BCL11A" 103134
"BCL11B" 102910
"BCL2A1" 10304
"BCL2L10" 3512
"BCL2L11" 47531
"BCL2L12" 9082
"BCL2L13" 102000
"BCL2L14" 49846
"BCL2L15" 10765
"BCL2L1" 59511
"BCL2L2" 4926
"BCL2" 196934
"BCL3" 17424
"BCL6B" 6594
"BCL6" 24095
"BCL7A" 40160
"BCL7B" 21334
"BCL7C" 61090
"NBEAP1" 86683
"BCL9L" 29935
"BCL9" 84716
"BCLAF1" 33224
"BCO1" 52694
"BCO2" 43434
"BCORL1" 77798
"BCORP1" 47722
"BCOR" 126144
"BCR" 137528
"BCS1L" 3760
"BCYRN1" 199
"BDH1" 63540
"BDH2" 22270
"BDKRB1" 8553
"BDKRB2" 39531
"BDNF-AS" 191319
"BDNF" 67137
"BDP1" 122652
"BEAN1" 67993
"BECN1" 14184
"BEGAIN" 50257
"BEND2" 57973
"BEND3" 50334
"BEND4" 41802
"BEND5" 49970
"BEND6" 72677
"BEND7" 90533
"BEST1" 18793
"BEST2" 6667
"BEST3" 55908
"BEST4" 10683
"BET1L" 4498
"BET1" 41593
"TRAPPC3L" 50695
"BEX1" 1520
"BEX2" 1644
"BEX4" 2154
"BEX5" 2270
"LINC00293" 14899
"BFAR" 36405
"BFSP1" 75315
"BFSP2" 77326
"BGLAP" 1133
"BGN" 14566
"BHLHA15" 705
"BHLHB9" 32797
"BHLHE22" 3262
"BHLHE23" 1037
"BHLHE40" 5903
"BHLHE41" 5007
"BHMT2" 20302
"BHMT" 20479
"BICC1" 318563
"BICD1" 276864
"BICD2" 53478
"BID" 40527
"BIK" 18962
"BIN1" 59131
"BIN2" 43630
"BIN3" 48730
"BIRC2" 31488
"BIRC3" 22030
"BIRC5" 11382
"BIRC6" 261992
"BIRC7" 4590
"BIRC8" 1833
"BIVM" 42414
"BLCAP" 10514
"BLID" 875
"BLK" 70608
"BLMH" 43741
"BLM" 98820
"BLNK" 82405
"BLOC1S1" 3673
"BLOC1S2" 13434
"BLOC1S3" 23931
"BLVRA" 49220
"BLVRB" 17977
"BLZF1" 28665
"BMF" 20989
"BMI1" 10385
"BMP10" 10488
"BMP15" 5906
"BMP1" 46954
"BMP2K" 140015
"BMP2" 12560
"BMP3" 26924
"BMP4" 7155
"BMP5" 121937
"BMP6" 155629
"BMP7" 97888
"BMP8A" 38243
"BMP8B" 31683
"BMPER" 251512
"BMPR1A" 172183
"BMPR1B" 400498
"BMPR2" 191441
"BMS1P4" 31363
"BMS1P5" 25256
"BMS1" 52162
"BMX" 55742
"BNC1" 28780
"BNC2" 461167
"BNIP1" 19940
"BNIP2" 30174
"BNIP3L" 30073
"BNIP3" 14330
"BNIPL" 11399
"BOC" 76460
"BOD1L1" 58987
"BOD1" 9927
"BOK" 15386
"BOLA1" 1227
"BOLA2" 1376
"BOLA3" 12512
"BOLL" 59433
"BOP1" 29393
"BPESC1" 20982
"BPGM" 33037
"BPHL" 35223
"BPIFB2" 15999
"BPIFC" 50620
"BPIFB6" 12460
"BPI" 33349
"BPNT1" 32434
"BPTF" 158875
"BRAF" 211601
"BRAP" 43877
"BRCA1" 81069
"BRCA2" 84760
"BRCC3" 55363
"BRD1" 54595
"BRD2" 12911
"BRD3" 38228
"BRD4" 95703
"BRD7P3" 2473
"BRD7" 53031
"BRD8" 38899
"BRD9" 29068
"BRDT" 65057
"BREA2" 1298
"BRE" 450192
"BRF1" 106291
"BRF2" 6593
"BRI3BP" 58200
"BRI3" 40725
"BRIP1" 184981
"BRIX1" 10285
"BRMS1L" 46367
"BRMS1" 7792
"MPC1" 18021
"MPC2" 20397
"BRPF1" 16286
"BRPF3" 36046
"BRS3" 5833
"BRSK1" 28565
"BRSK2" 72755
"BRWD1" 137419
"BRWD3" 140374
"BSCL2" 19357
"BSDC1" 29808
"BSG" 12210
"BSND" 18239
"BSN" 117072
"BSPH1" 24912
"BSPRY" 21692
"BST1" 72312
"BST2" 2691
"BSX" 4264
"BTAF1" 107667
"BTBD10" 75301
"BTBD11" 342893
"SLX4" 31986
"BTBD16" 67425
"BTBD17" 7239
"BTBD18" 9662
"BTBD19" 6757
"BTBD1" 50835
"BTBD2" 30276
"BTBD3" 35872
"BTBD6" 2560
"BTBD7" 95486
"BTBD8" 108164
"BTBD9" 472090
"BTC" 49959
"BTD" 121164
"BTF3P11" 639
"BTF3L4" 34531
"BTF3" 7198
"BTG1" 5568
"BTG2" 4083
"BTG3" 19287
"BTG4" 130906
"BTK" 41349
"BTLA" 36727
"BTN1A1" 10122
"BTN2A1" 18718
"BTN2A2" 11981
"BTN2A3P" 9197
"BTN3A1" 12947
"BTN3A2" 13161
"BTN3A3" 12911
"BTNL2" 15540
"BTNL3" 17881
"BTNL8" 53089
"BTNL9" 21653
"BTRC" 203513
"BUB1B" 60054
"BUB1" 40579
"BUB3" 16223
"BUD13" 24828
"BUD31" 10975
"BVES" 40335
"BYSL" 11547
"BZRAP1" 27564
"BZW1" 15792
"BZW2" 60389
"C10ORF105" 26149
"C10ORF107" 103478
"PRR26" 18010
"C10ORF10" 2681
"IDI2-AS1" 21564
"C10ORF111" 1934
"C10ORF113" 20871
"CASC10" 4602
"ADIRF" 2433
"CCDC186" 53393
"MCMBP" 44224
"C10ORF11" 1128544
"C10ORF120" 2137
"TEX36" 106641
"FUOM" 5258
"C10ORF128" 33852
"ACSM6" 34729
"C10ORF12" 4544
"C10ORF131" 30693
"EDRF1" 44628
"SKIDA1" 14928
"FAM208B" 81020
"C10ORF25" 6871
"WBP1L" 73559
"TBATA" 14164
"R3HCC1L" 110273
"C10ORF2" 6860
"C10ORF32" 10702
"C10ORF35" 3358
"LINC01553" 2696
"ZNF503-AS2" 7454
"CACUL1" 78559
"PROSER2" 48936
"FRA10AC1" 35076
"LINC00264" 4459
"C10ORF53" 30610
"C10ORF54" 25964
"C10ORF55" 12808
"TMEM254" 13906
"FAM213A" 29286
"C10ORF62" 1213
"C10ORF67" 143300
"CCDC7" 436735
"C10ORF71" 33136
"VSTM4" 114882
"OLMALINC" 14778
"C10ORF76" 210638
"SFR1" 4327
"CFAP43" 102495
"PLEKHS1" 32167
"C10ORF82" 8079
"FAM204A" 44400
"C10ORF88" 23452
"C10ORF90" 245513
"C10ORF91" 3117
"C10ORF95" 1706
"CCDC172" 55932
"C10ORF99" 11530
"TMEM258" 3650
"C11ORF16" 12871
"AKIP1" 8962
"C11ORF1" 6751
"TEX40" 4412
"C11ORF21" 7512
"C11ORF24" 10635
"VPS51" 15648
"C11ORF30" 108103
"C11ORF31" 2304
"PLET1" 12707
"LMNTD2" 5930
"MRGPRG-AS1" 4799
"C11ORF40" 6397
"KIAA1549L" 297994
"C11ORF42" 24878
"C11ORF45" 9955
"ARL14EP" 15354
"LBHD1" 8966
"C11ORF49" 227861
"ANAPC15" 6404
"C11ORF52" 7958
"C11ORF53" 40676
"C11ORF54" 23155
"C11ORF57" 10851
"C11ORF58" 19693
"LAMTOR1" 6005
"MSANTD2" 34480
"C11ORF63" 81334
"LINC00301" 71398
"C11ORF65" 161313
"PPP1R32" 9808
"AAMDC" 80167
"C11ORF68" 2252
"C11ORF70" 37151
"C11ORF71" 9068
"C11ORF73" 43714
"C11ORF74" 65045
"SMCO4" 75507
"C11ORF80" 98780
"DDIAS" 32924
"UQCC3" 2013
"C11ORF84" 14344
"C11ORF85" 33878
"C11ORF86" 1705
"C11ORF87" 10813
"C11ORF88" 22246
"VSTM5" 33338
"COLCA1" 11659
"COLCA2" 10386
"C11ORF94" 737
"C11ORF95" 8883
"MYRF" 35901
"C12ORF10" 7482
"ASUN" 33167
"CCER1" 2961
"TMEM263" 18315
"FAM216A" 21972
"METTL25" 120822
"HNF1A-AS1" 2454
"C12ORF29" 14624
"RHNO1" 13260
"FAM222A" 56684
"KIAA1551" 33692
"LINC01559" 6074
"SPX" 6651
"C12ORF40" 282117
"KANSL2" 29027
"C12ORF42" 477589
"C12ORF43" 16001
"ATG101" 7572
"C12ORF45" 31309
"MAPKAPK5-AS1" 3238
"PARPBP" 77349
"C12ORF49" 27898
"C12ORF4" 50778
"C12ORF50" 50177
"HECTD4" 222236
"RITA1" 6842
"PIANP" 11110
"C12ORF54" 83370
"C12ORF56" 125996
"C12ORF57" 2565
"TMEM52B" 21205
"TIGAR" 38815
"C12ORF60" 256424
"LINC01465" 1683
"COX14" 8217
"C12ORF65" 24524
"C12ORF66" 35984
"CCDC184" 2282
"SMCO3" 12111
"SMCO2" 60429
"C12ORF71" 3491
"METTL20" 25954
"C12ORF73" 15561
"C12ORF74" 5706
"C12ORF75" 40827
"C12ORF76" 32462
"C12ORF77" 4249
"RGCC" 13465
"TEX29" 38410
"KIAA0226L" 48303
"SPRYD7" 23799
"PROSER1" 28224
"TEX26" 42848
"TEX30" 7904
"SPACA7" 58389
"LINC00346" 6321
"FAM216B" 9999
"LACC1" 14754
"MEDAG" 19306
"BORA" 28449
"ATP11AUN" 37453
"SERTM1" 23819
"MZT1" 19262
"CCDC169" 75810
"METTL21C" 25529
"TMEM260" 80837
"NRDE2" 64109
"DNAAF2" 10070
"C14ORF105" 24681
"MIS18BP1" 54000
"TMEM251" 3489
"VRTN" 56932
"GPATCH2L" 62588
"C14ORF119" 4951
"DTD2" 11470
"ARHGAP5-AS1" 1280
"GSKIP" 23838
"C14ORF132" 54647
"PCNXL4" 56310
"VCPKMT" 16116
"LINC00341" 2824
"C14ORF142" 4171
"EFCAB11" 160108
"CEP128" 481180
"SPTSSA" 29452
"NOXRED1" 31992
"L3HYPDH" 32660
"APOPT1" 27939
"SLIRP" 9527
"C14ORF159" 165113
"CCDC177" 5072
"LINC00596" 12321
"LRRC74A" 43919
"C14ORF166" 21148
"DHRS4-AS1" 16381
"C14ORF169" 2461
"SAMD15" 13922
"TMEM253" 4787
"C14ORF177" 6153
"C14ORF178" 8974
"IFT43" 98320
"C14ORF180" 10751
"LINC01588" 25851
"LINC01599" 97730
"IGBP1P1" 574
"C14ORF1" 11085
"NOP9" 9274
"LINC01551" 22090
"C14ORF28" 9982
"C14ORF2" 9241
"KTN1-AS1" 3935
"LINC00520" 15539
"C14ORF37" 158769
"C14ORF39" 63820
"ELMSAN1" 75163
"CCDC176" 59002
"LINC00521" 14488
"SYNE3" 109427
"IRF2BPL" 4165
"PPP1R36" 39490
"LINC00238" 13698
"LINC01550" 52514
"SLC25A47" 7082
"LINC00523" 15476
"LINC00239" 2088
"EXOC3L4" 16360
"C14ORF79" 14522
"C14ORF80" 9393
"FAM181A-AS1" 21642
"C14ORF93" 24250
"FAM219B" 8054
"HMGN2P46" 45594
"KNSTRN" 11567
"EMC7" 17845
"C15ORF26" 49771
"C15ORF27" 145050
"ANP32A-IT1" 3280
"KATNBL1" 69422
"NPAP1" 7618
"C15ORF32" 29440
"FAM227B" 293961
"HEXA-AS1" 2675
"ST20-AS1" 2083
"ARPIN" 17946
"C15ORF39" 10287
"C15ORF40" 24001
"C15ORF41" 230637
"TICRR" 52554
"C15ORF43" 22555
"VWA9" 32353
"C15ORF48" 2920
"LINC00593" 7733
"DNM1P46" 16771
"C15ORF52" 9515
"C15ORF53" 3440
"C15ORF54" 4176
"NUTM1" 14422
"C15ORF56" 2245
"C15ORF57" 33716
"GDPGP1" 11602
"C15ORF59" 17739
"LINC00597" 1511
"REC114" 116849
"C15ORF61" 9015
"C15ORF62" 2469
"HYPK" 4006
"PRR35" 5745
"C16ORF13" 1939
"GAS8-AS1" 993
"TSR3" 2638
"C16ORF45" 153671
"C16ORF46" 23770
"ENKD1" 4437
"C16ORF52" 76543
"PAGR1" 6337
"C16ORF54" 3527
"SPATA33" 13528
"USB1" 22015
"C16ORF58" 18916
"C16ORF59" 4854
"CDIP1" 28104
"CMC2" 40588
"C16ORF62" 145460
"FOPNL" 22884
"METTL22" 51895
"C16ORF70" 38663
"C16ORF71" 15052
"C16ORF72" 30258
"MEIOB" 38178
"C16ORF74" 43579
"RMI2" 6325
"C16ORF78" 25627
"BRICD5" 1815
"VPS9D1" 14098
"CFAP20" 15837
"LINC00304" 4455
"C16ORF82" 2239
"C16ORF86" 3709
"C16ORF87" 34868
"KNOP1" 16290
"C16ORF89" 23373
"C16ORF90" 3168
"C16ORF91" 995
"C16ORF92" 4414
"C16ORF93" 5046
"C17ORF100" 1714
"OGFOD3" 29427
"C17ORF102" 5246
"NATD1" 14540
"C17ORF104" 20669
"C17ORF105" 7185
"TEN1" 21346
"C17ORF107" 3398
"LYRM9" 16429
"HID1" 22021
"MIEN1" 2063
"GID4" 28997
"TEFM" 8646
"LINC00324" 3413
"SPATA32" 7701
"C17ORF47" 2785
"ADPRM" 13964
"C17ORF49" 2738
"C17ORF50" 4192
"C17ORF51" 23368
"C17ORF53" 20547
"LINC00469" 79267
"LINC00482" 6424
"ENTHD2" 10815
"EFCAB13" 117357
"C17ORF58" 2507
"C17ORF59" 1835
"MILR1" 47463
"TMEM256" 1122
"C17ORF62" 8235
"FAM222B" 99006
"C17ORF64" 10336
"ASB16-AS1" 10744
"HEATR9" 13945
"C17ORF67" 42007
"CTC1" 23264
"CRHR1-IT1" 25902
"C17ORF70" 12508
"SMG8" 5240
"PRR29" 5954
"LINC00483" 6547
"C17ORF74" 2694
"C17ORF75" 21608
"LRRC75A" 50616
"C17ORF77" 9530
"C17ORF78" 17376
"COPRS" 7373
"C17ORF80" 16526
"ELP5" 8203
"C17ORF82" 1529
"C17ORF85" 44088
"SNHG20" 6343
"SCIMP" 25940
"FAM215A" 779
"C17ORF89" 1999
"OXLD1" 1569
"MIR22HG" 4768
"PRAC2" 3956
"METTL23" 7840
"C17ORF96" 3254
"C17ORF97" 4341
"C17ORF98" 6352
"C17ORF99" 20262
"TPGS2" 51569
"AQP4-AS1" 70638
"LINC00526" 1305
"FAM210A" 63211
"LDLRAD4" 435148
"LINC00305" 69017
"C18ORF21" 7409
"RBFA" 16217
"C18ORF25" 93439
"DYNAP" 66831
"LINC00470" 91318
"C18ORF32" 9991
"CCDC178" 503634
"TMEM241" 200717
"C18ORF54" 24129
"TIMM21" 12014
"TYMSOS" 8671
"SMIM21" 46177
"C18ORF8" 28352
"MYDGF" 12846
"C19ORF12" 16903
"C19ORF18" 16097
"TPGS1" 12157
"MISP" 15905
"R3HDM4" 16716
"CIRBP-AS1" 2789
"C19ORF24" 3698
"C19ORF25" 6014
"C19ORF26" 10225
"MFSD12" 19322
"CACTIN" 16170
"URI1" 92962
"MIR7-3HG" 3451
"C19ORF33" 755
"CSNK1G2-AS1" 2022
"C19ORF35" 7544
"IZUMO4" 2921
"C19ORF38" 33238
"SWSAP1" 1503
"C19ORF40" 6017
"IZUMO2" 10733
"SMIM7" 29416
"C19ORF43" 4044
"C19ORF44" 24987
"C19ORF45" 10902
"SYNE4" 5506
"C19ORF47" 55784
"C19ORF48" 7160
"KXD1" 11625
"DNAAF3" 8061
"C19ORF52" 1443
"C19ORF53" 4317
"C19ORF54" 10516
"PROSER3" 13020
"WDR83OS" 2952
"C19ORF57" 23817
"MCEMP1" 2776
"C19ORF60" 3652
"SMG9" 26979
"BABAM1" 11977
"EMC10" 29422
"C19ORF66" 7130
"ERICH4" 2339
"TMEM259" 11491
"C19ORF70" 2482
"C19ORF71" 4873
"C19ORF73" 741
"SIGLECL1" 18272
"ADM5" 2305
"SMIM24" 6539
"C1D" 21874
"C1GALT1C1" 4476
"C1GALT1" 66072
"C1QA" 3054
"C1QBP" 6378
"C1QB" 8401
"C1QC" 4475
"C1QL1" 8610
"C1QL2" 2508
"C1QL3" 8145
"C1QL4" 4786
"C1QTNF1" 26854
"C1QTNF2" 23098
"C1QTNF3" 226866
"C1QTNF4" 6672
"C1QTNF6" 19257
"C1QTNF7" 106351
"C1QTNF8" 8080
"C1QTNF9B" 6403
"C1QTNF9" 15365
"C1RL" 14660
"C1R" 12226
"C1S" 10314
"C1ORF100" 37834
"C1ORF101" 188491
"LRIF1" 86710
"RUSC1-AS1" 7322
"C1ORF105" 50269
"C1ORF106" 24668
"DIEXF" 29593
"C1ORF109" 10766
"C1ORF110" 17627
"C1ORF111" 3759
"C1ORF112" 59350
"SH3D21" 22873
"CCDC181" 67351
"C1ORF115" 8790
"C1ORF116" 14240
"C1ORF122" 1664
"C1ORF123" 6540
"SPRTN" 17043
"AXDND1" 189031
"TMEM51-AS1" 40649
"C1ORF127" 35564
"PITHD1" 9815
"MROH9" 130870
"NCMAP" 53241
"C1ORF131" 17410
"SERTAD4-AS1" 2429
"AUNIP" 27545
"C1ORF141" 49481
"SZRD1" 30903
"C1ORF146" 27898
"SHCBP1L" 53301
"GCSAML" 70632
"MINOS1" 32844
"PFN1P2" 1905
"METTL18" 2383
"LINC00303" 8817
"C1ORF158" 17499
"C1ORF159" 34266
"MAB21L3" 23839
"C1ORF162" 16485
"COA7" 13898
"C1ORF168" 113197
"PERM1" 6895
"KDF1" 10940
"ERICH3" 106230
"C1ORF174" 11160
"MROH7" 68527
"C1ORF177" 36201
"LINC01555" 6790
"TSACC" 9681
"FAM212B" 33733
"C1ORF185" 50095
"C1ORF186" 49276
"DRAXIN" 39222
"C1ORF189" 7248
"LURAP1" 17922
"CFAP126" 3143
"C1ORF194" 7880
"C1ORF198" 32472
"PIK3CD-AS1" 1976
"STPG1" 58534
"ATP1A1-AS1" 25757
"C1ORF204" 20559
"C1ORF210" 3963
"SMIM12" 9387
"ZNF436-AS1" 2868
"C1ORF216" 5008
"C1ORF21" 241990
"C1ORF220" 6093
"TEX38" 4715
"C1ORF226" 7977
"SPATA45" 17508
"C1ORF228" 50895
"C1ORF229" 2257
"RIIAD1" 8283
"TRMT1L" 39013
"SWT1" 134721
"C1ORF27" 45617
"COA6" 11624
"C1ORF35" 2594
"THEMIS2" 14154
"C1ORF43" 14077
"TEX35" 10401
"C1ORF50" 12242
"CIART" 4539
"C1ORF52" 9724
"C1ORF53" 4732
"C1ORF54" 10610
"SDE2" 16641
"C1ORF56" 3669
"NTPCR" 33271
"BROX" 22643
"HENMT1" 13238
"C1ORF61" 52397
"RSRP1" 96017
"C1ORF64" 4571
"CCDC185" 2050
"RRNAD1" 8491
"C1ORF68" 948
"IBA57" 16453
"TMEM240" 5846
"C1ORF74" 5351
"CHTOP" 12324
"TCEANC2" 58912
"GLMP" 3002
"C1ORF86" 28263
"C1ORF87" 83376
"PIFO" 28354
"RSG1" 5753
"TMEM234" 17564
"LRRC71" 20632
"FAM213B" 4946
"C1ORF94" 52138
"C1ORF95" 60484
"CCSAP" 22780
"LINC00467" 49780
"SUCO" 79484
"LAMP5" 16166
"FAM209A" 8846
"FAM209B" 28502
"FAM210B" 9689
"OSER1" 21290
"NOL4L" 142274
"BPIFB1" 36321
"SOGA1" 86096
"TLDC2" 21164
"GID8" 10328
"OCSTAMP" 9708
"DZANK1" 83818
"MROH8" 78379
"ACTL10" 1582
"ABHD16B" 1490
"C20ORF141" 843
"C20ORF144" 1581
"RBBP8NL" 17302
"CNBD2" 76139
"CCM2L" 21801
"SPATA25" 4324
"MIR1-1HG" 20311
"C20ORF173" 9105
"FAM217B" 14911
"BPIFB3" 19944
"BPIFB4" 30239
"NCOR1P1" 10625
"C20ORF194" 158360
"C20ORF195" 3692
"C20ORF196" 114121
"C20ORF197" 17028
"ZFAS1" 11082
"C20ORF166-AS1" 8491
"LKAAEAR1" 1581
"C20ORF202" 4825
"C20ORF203" 42316
"MRGBP" 5256
"C20ORF24" 6778
"CFAP61" 308200
"C20ORF27" 14889
"AP5S1" 8314
"TMEM230" 48214
"APMAP" 30005
"RTFDC1" 50864
"TMEM74B" 7577
"AAR2" 20805
"SLC52A3" 15905
"LINC00261" 18089
"BPIFA2" 19642
"BPIFA3" 10496
"MGME1" 22528
"SCP2D1" 595
"NDUFAF5" 36554
"C20ORF85" 10248
"SLX4IP" 193002
"C20ORF96" 19915
"URB1-AS1" 827
"ZNF295-AS1" 15726
"SSR4P1" 2256
"LINC00319" 7301
"UMODL1-AS1" 6400
"LINC00479" 4255
"LINC00323" 6564
"LINC00320" 60518
"TSPEAR" 213679
"C21ORF2" 10473
"C21ORF33" 12046
"MIR99AHG" 561239
"MIS18A" 129272
"C21ORF62-AS1" 25607
"LINC01548" 4766
"SPATC1L" 24015
"YBEY" 28132
"C21ORF58" 23620
"C21ORF59" 13517
"C21ORF62" 23135
"EVA1C" 103695
"LINC01547" 6629
"FAM207A" 37292
"LINC00515" 449
"MAP3K7CL" 98775
"ANKRD20A11P" 36675
"LINC00310" 9242
"LINC00313" 16129
"B3GALT5-AS1" 15675
"TSPEAR-AS2" 1762
"C21ORF91" 30382
"LINC00314" 9846
"RUNX1-IT1" 1501
"ANKRD30BP2" 80085
"GUCD1" 15512
"C22ORF15" 3340
"C22ORF23" 10619
"C22ORF24" 11841
"TANGO2" 50164
"PRR34" 5694
"MORC2-AS1" 4346
"RTCB" 24665
"C22ORF29" 8728
"PRR14L" 68785
"C22ORF31" 15301
"SMDT1" 4593
"TEX33" 16740
"C22ORF34" 242995
"LRRC75B" 7483
"C22ORF39" 7346
"CDPF1" 6767
"SYCE3" 11807
"C22ORF42" 11441
"DRICH1" 56860
"ADORA2A-AS1" 65868
"C22ORF46" 9199
"KIAA0930" 48527
"C2CD2L" 11792
"C2CD2" 68908
"C2CD3" 158632
"C2CD4A" 3940
"C2CD4B" 2197
"C2CD4C" 3712
"C2CD4D" 2739
"CYP4F30P" 5813
"C2ORF15" 9874
"C2ORF16" 6200
"SLC35F6" 16947
"CNPPD1" 7375
"C2ORF27A" 84905
"C2ORF27B" 6700
"ATRAID" 4823
"CNOT11" 17430
"CAMKMT" 410878
"DRC1" 54793
"GCFC2" 56036
"C2ORF40" 14865
"C2ORF42" 41146
"LDAH" 140650
"C2ORF44" 18090
"C2ORF47" 8800
"C2ORF48" 70934
"C2ORF49" 22575
"C2ORF50" 21436
"TEX37" 4966
"LINC00471" 5913
"PRR30" 2562
"C2ORF54" 10841
"KIAA1211L" 142379
"NDUFAF7" 39734
"C2ORF57" 1412
"CYP1B1-AS1" 50750
"TYW5" 26711
"C2ORF61" 68317
"CATIP" 11636
"CLHC1" 60016
"COA5" 9198
"M1AP" 90698
"C2ORF66" 4938
"KANSL1L" 149988
"C2ORF68" 6812
"C2ORF69" 16980
"C2ORF70" 18601
"C2ORF71" 12828
"C2ORF72" 12196
"C2ORF73" 53730
"C2ORF74" 19761
"C2ORF76" 85408
"CCDC173" 48980
"C2ORF78" 32959
"PTRHD1" 3115
"PRADC1" 5278
"C2ORF80" 24911
"C2ORF81" 7443
"C2ORF82" 13026
"C2ORF83" 23230
"FAM228A" 16645
"RTP5" 4094
"WDPCP" 469174
"C2ORF88" 324005
"TRABD2A" 60325
"C2" 47891
"C3AR1" 9515
"C3P1" 32782
"BRK1" 11515
"C3ORF14" 17240
"MAATS1" 64080
"ANKUB1" 31906
"C3ORF17" 17277
"C3ORF18" 16810
"CCDC174" 20913
"TIMMDC1" 26565
"C3ORF20" 99566
"XXYLT1" 204189
"C3ORF22" 34526
"TCAIM" 71983
"FANCD2OS" 27283
"CMSS1" 363870
"LINC01565" 4086
"C3ORF30" 5291
"TAMM41" 125004
"SSUH2" 125635
"C3ORF33" 43675
"CEP19" 6017
"C3ORF35" 56386
"C3ORF36" 1667
"HMCES" 27354
"C3ORF38" 8007
"POMGNT2" 26856
"LINC00852" 1327
"SMCO1" 14077
"LSMEM2" 10209
"H1FX-AS1" 8298
"PP2D1" 32303
"C3ORF49" 31690
"EGFEM1P" 581077
"ERC2-IT1" 2263
"C3ORF52" 50044
"FAM212A" 1769
"PQLC2L" 57921
"SPTSSB" 28444
"C3ORF58" 20570
"MB21D2" 121041
"C3ORF62" 8636
